,JobId,Type,State,Status,StateDetails,JobPolicy,Client,JobSchedule,Kilobytes,MediaServer,KB/Sec,EndTime,StartTime,MasterServer,Has_Breached
55,170852,Backup,Done,0.0,,INDY_PROD_NFS_ORA_NDMP,INDVPRDHNAS02,Daily_Incr,130300416,indpprdwnbu04.msn00.oneamerica.com,44529.0,7/9/2018 17:51:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
56,170853,Backup,Done,0.0,,INDY_VADP_03,IVPWPRNTSRV01,Daily_Incr,3966643,indpprdwnbu01.msn00.oneamerica.com,8110.0,7/9/2018 17:10:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
57,170851,Backup,Done,0.0,,INDY_VADP_03,IVPW00CTXPS01,Daily_Incr,2865808,indpprdwnbu01.msn00.oneamerica.com,10105.0,7/9/2018 17:07:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
58,170850,Backup,Done,0.0,,INDY_VADP_03,INDVPRDWVUM01,Daily_Incr,2412799,indpprdwnbu01.msn00.oneamerica.com,4854.0,7/9/2018 17:10:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
59,170849,Backup,Done,0.0,,INDY_VADP_03,INDVPRDWGUP01,Daily_Incr,6933759,indpprdwnbu01.msn00.oneamerica.com,10212.0,7/9/2018 17:13:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
60,170848,Backup,Done,0.0,,INDY_VADP_03,INDVPRDWDFM01,Daily_Incr,2583477,indpprdwnbu01.msn00.oneamerica.com,7671.0,7/9/2018 17:08:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
61,170847,Backup,Done,0.0,,INDY_VADP_SWPPICOPY01,SWPPICOPY01,Daily_Incr,1810818,indpprdwnbu01.msn00.oneamerica.com,3096.0,7/9/2018 17:11:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
62,170846,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,197.0,7/9/2018 17:29:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
63,170845,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,26.0,7/9/2018 17:29:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
64,170844,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,194.0,7/9/2018 17:29:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
65,170843,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,214.0,7/9/2018 17:29:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
66,170842,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,196.0,7/9/2018 17:28:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
67,170841,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,184.0,7/9/2018 17:28:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
68,170840,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,184.0,7/9/2018 17:05:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
69,170839,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,175.0,7/9/2018 17:04:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
70,170838,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,27.0,7/9/2018 17:04:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
71,170837,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,153.0,7/9/2018 17:03:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
72,170836,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,175.0,7/9/2018 17:03:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
73,170835,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,453376,indpprdwnbu01.msn00.oneamerica.com,7046.0,7/9/2018 17:03:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
74,170834,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,129.0,7/9/2018 17:02:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
75,170833,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,4.0,7/9/2018 17:04:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
76,170830,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,164.0,7/9/2018 17:28:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
77,170832,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu01.msn00.oneamerica.com,86.0,7/9/2018 17:02:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
78,170831,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_03,INDVPRDHNAS01,Daily_Incr,11264,indpprdwnbu01.msn00.oneamerica.com,7.0,7/9/2018 17:28:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
79,170829,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,25.0,7/9/2018 17:27:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
80,170828,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,4.0,7/9/2018 17:26:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
81,170827,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,206.0,7/9/2018 17:23:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
82,170826,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,167.0,7/9/2018 17:22:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
83,170825,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,0.0,7/9/2018 17:50:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
84,170824,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,184.0,7/9/2018 17:20:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
85,170823,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,189.0,7/9/2018 17:20:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
86,170822,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,184.0,7/9/2018 17:19:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
87,170821,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,180.0,7/9/2018 17:19:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
88,170820,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,18.0,7/9/2018 17:18:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
89,170819,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,0.0,7/9/2018 17:28:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
90,170818,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,7680,indpprdwnbu04.msn00.oneamerica.com,1.0,7/9/2018 18:34:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
91,170817,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,109.0,7/9/2018 17:08:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
92,170816,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,202.0,7/9/2018 17:08:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
93,170815,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,163.0,7/9/2018 17:07:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
94,170814,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,1.0,7/9/2018 17:17:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
95,170813,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,11.0,7/9/2018 17:08:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
96,170812,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_02,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,168.0,7/9/2018 17:01:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
97,170811,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,175.0,7/9/2018 17:07:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
98,170810,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,108.0,7/9/2018 17:07:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
99,170809,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,167.0,7/9/2018 17:06:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
100,170808,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,140.0,7/9/2018 17:06:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
101,170807,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,146.0,7/9/2018 17:06:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
102,170806,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,160.0,7/9/2018 17:06:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
103,170805,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,157.0,7/9/2018 17:06:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
104,170804,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,183.0,7/9/2018 17:05:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
105,170803,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,192.0,7/9/2018 17:05:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
106,170802,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,59.0,7/9/2018 17:05:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
107,170801,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,174.0,7/9/2018 17:04:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
108,170800,Backup,Done,0.0,,INDY_PRD_NDMP_04_DSISLPFLE00_01,INDVPRDHNAS01,Daily_Incr,768,indpprdwnbu04.msn00.oneamerica.com,191.0,7/9/2018 17:04:00,7/9/2018 17:00:00,INDPPRDWNBU02,NO
